day eternity:600 replacement_initial_a:0.12 replacement_final_a:0 number_of_contact_events_per_day_a:20 pre_active_state_duration_1:3 pre_active_state_duration_2:0 active_state_duration_1:4 active_state_duration_2:0 transmission_probability_1_a:0.12 transmission_probability_2_a:0 days before configuration switch: 0 number_of_contact_events_per_day_b:0 replacement_initial_b:0 replacement_final_b:0 transmission_probability_1_b:0 transmission_probability_2_b:0;;;;;;;;;;
day ; p_triggered; p_initial; p_active_1; p_triggered_1; p_active_2; p_triggered_2; strain2%; max_triggered; max_triggered_1; max_triggered_2
209;0.10087;0.159418;0.201791;0.10087;0;0;0;0.153587;0.153587;0
210;0.10087;0.159418;0.201791;0.10087;0;0;0;0.153587;0.153587;0
211;0.10087;0.159418;0.201791;0.10087;0;0;0;0.153587;0.153587;0
212;0.10087;0.159418;0.201791;0.10087;0;0;0;0.153587;0.153587;0
213;0.10087;0.159418;0.201791;0.10087;0;0;0;0.153587;0.153587;0
214;0.10087;0.159418;0.201791;0.10087;0;0;0;0.153587;0.153587;0
215;0.10087;0.159418;0.201791;0.10087;0;0;0;0.153587;0.153587;0
216;0.10087;0.159418;0.201791;0.10087;0;0;0;0.153587;0.153587;0
217;0.10087;0.159418;0.201791;0.10087;0;0;0;0.153587;0.153587;0
218;0.10087;0.159418;0.201791;0.10087;0;0;0;0.153587;0.153587;0
219;0.10087;0.159418;0.201791;0.10087;0;0;0;0.153587;0.153587;0
220;0.10087;0.159418;0.201791;0.10087;0;0;0;0.153587;0.153587;0
221;0.10087;0.159418;0.201791;0.10087;0;0;0;0.153587;0.153587;0
222;0.10087;0.159418;0.201791;0.10087;0;0;0;0.153587;0.153587;0
223;0.10087;0.159418;0.201791;0.10087;0;0;0;0.153587;0.153587;0
224;0.10087;0.159418;0.201791;0.10087;0;0;0;0.153587;0.153587;0
225;0.10087;0.159418;0.201791;0.10087;0;0;0;0.153587;0.153587;0
226;0.10087;0.159418;0.201791;0.10087;0;0;0;0.153587;0.153587;0
227;0.10087;0.159418;0.201791;0.10087;0;0;0;0.153587;0.153587;0
228;0.10087;0.159418;0.201791;0.10087;0;0;0;0.153587;0.153587;0
229;0.10087;0.159418;0.201791;0.10087;0;0;0;0.153587;0.153587;0
230;0.10087;0.159418;0.201791;0.10087;0;0;0;0.153587;0.153587;0
231;0.10087;0.159418;0.201791;0.10087;0;0;0;0.153587;0.153587;0
232;0.10087;0.159418;0.201791;0.10087;0;0;0;0.153587;0.153587;0
233;0.10087;0.159418;0.201791;0.10087;0;0;0;0.153587;0.153587;0
234;0.10087;0.159418;0.201791;0.10087;0;0;0;0.153587;0.153587;0
235;0.10087;0.159418;0.201791;0.10087;0;0;0;0.153587;0.153587;0
236;0.10087;0.159418;0.201791;0.10087;0;0;0;0.153587;0.153587;0
237;0.10087;0.159418;0.201791;0.10087;0;0;0;0.153587;0.153587;0
238;0.10087;0.159418;0.201791;0.10087;0;0;0;0.153587;0.153587;0
239;0.10087;0.159418;0.201791;0.10087;0;0;0;0.153587;0.153587;0
240;0.10087;0.159418;0.201791;0.10087;0;0;0;0.153587;0.153587;0
241;0.10087;0.159418;0.201791;0.10087;0;0;0;0.153587;0.153587;0
242;0.10087;0.159418;0.201791;0.10087;0;0;0;0.153587;0.153587;0
243;0.10087;0.159418;0.201791;0.10087;0;0;0;0.153587;0.153587;0
244;0.10087;0.159418;0.201791;0.10087;0;0;0;0.153587;0.153587;0
245;0.10087;0.159418;0.201791;0.10087;0;0;0;0.153587;0.153587;0
246;0.10087;0.159418;0.201791;0.10087;0;0;0;0.153587;0.153587;0
247;0.10087;0.159418;0.201791;0.10087;0;0;0;0.153587;0.153587;0
248;0.10087;0.159418;0.201791;0.10087;0;0;0;0.153587;0.153587;0
249;0.10087;0.159418;0.201791;0.10087;0;0;0;0.153587;0.153587;0
250;0.10087;0.159418;0.201791;0.10087;0;0;0;0.153587;0.153587;0
251;0.10087;0.159418;0.201791;0.10087;0;0;0;0.153587;0.153587;0
252;0.10087;0.159418;0.201791;0.10087;0;0;0;0.153587;0.153587;0
253;0.10087;0.159418;0.201791;0.10087;0;0;0;0.153587;0.153587;0
254;0.10087;0.159418;0.201791;0.10087;0;0;0;0.153587;0.153587;0
255;0.10087;0.159418;0.201791;0.10087;0;0;0;0.153587;0.153587;0
256;0.10087;0.159418;0.201791;0.10087;0;0;0;0.153587;0.153587;0
257;0.10087;0.159418;0.201791;0.10087;0;0;0;0.153587;0.153587;0
258;0.10087;0.159418;0.201791;0.10087;0;0;0;0.153587;0.153587;0
259;0.10087;0.159418;0.201791;0.10087;0;0;0;0.153587;0.153587;0
260;0.10087;0.159418;0.201791;0.10087;0;0;0;0.153587;0.153587;0
261;0.10087;0.159418;0.201791;0.10087;0;0;0;0.153587;0.153587;0
262;0.10087;0.159418;0.201791;0.10087;0;0;0;0.153587;0.153587;0
263;0.10087;0.159418;0.201791;0.10087;0;0;0;0.153587;0.153587;0
264;0.10087;0.159418;0.201791;0.10087;0;0;0;0.153587;0.153587;0
265;0.10087;0.159418;0.201791;0.10087;0;0;0;0.153587;0.153587;0
266;0.10087;0.159418;0.201791;0.10087;0;0;0;0.153587;0.153587;0
267;0.10087;0.159418;0.201791;0.10087;0;0;0;0.153587;0.153587;0
268;0.10087;0.159418;0.201791;0.10087;0;0;0;0.153587;0.153587;0
269;0.10087;0.159418;0.201791;0.10087;0;0;0;0.153587;0.153587;0
270;0.10087;0.159418;0.201791;0.10087;0;0;0;0.153587;0.153587;0
271;0.10087;0.159418;0.201791;0.10087;0;0;0;0.153587;0.153587;0
272;0.10087;0.159418;0.201791;0.10087;0;0;0;0.153587;0.153587;0
273;0.10087;0.159418;0.201791;0.10087;0;0;0;0.153587;0.153587;0
274;0.10087;0.159418;0.201791;0.10087;0;0;0;0.153587;0.153587;0
275;0.10087;0.159418;0.201791;0.10087;0;0;0;0.153587;0.153587;0
276;0.10087;0.159418;0.201791;0.10087;0;0;0;0.153587;0.153587;0
277;0.10087;0.159418;0.201791;0.10087;0;0;0;0.153587;0.153587;0
278;0.10087;0.159418;0.201791;0.10087;0;0;0;0.153587;0.153587;0
279;0.10087;0.159418;0.201791;0.10087;0;0;0;0.153587;0.153587;0
280;0.10087;0.159418;0.201791;0.10087;0;0;0;0.153587;0.153587;0
281;0.10087;0.159418;0.201791;0.10087;0;0;0;0.153587;0.153587;0
282;0.10087;0.159418;0.201791;0.10087;0;0;0;0.153587;0.153587;0
283;0.10087;0.159418;0.201791;0.10087;0;0;0;0.153587;0.153587;0
284;0.10087;0.159418;0.201791;0.10087;0;0;0;0.153587;0.153587;0
285;0.10087;0.159418;0.201791;0.10087;0;0;0;0.153587;0.153587;0
286;0.10087;0.159418;0.201791;0.10087;0;0;0;0.153587;0.153587;0
287;0.10087;0.159418;0.201791;0.10087;0;0;0;0.153587;0.153587;0
288;0.10087;0.159418;0.201791;0.10087;0;0;0;0.153587;0.153587;0
289;0.10087;0.159418;0.201791;0.10087;0;0;0;0.153587;0.153587;0
290;0.10087;0.159418;0.201791;0.10087;0;0;0;0.153587;0.153587;0
291;0.10087;0.159418;0.201791;0.10087;0;0;0;0.153587;0.153587;0
292;0.10087;0.159418;0.201791;0.10087;0;0;0;0.153587;0.153587;0
293;0.10087;0.159418;0.201791;0.10087;0;0;0;0.153587;0.153587;0
294;0.10087;0.159418;0.201791;0.10087;0;0;0;0.153587;0.153587;0
295;0.10087;0.159418;0.201791;0.10087;0;0;0;0.153587;0.153587;0
296;0.10087;0.159418;0.201791;0.10087;0;0;0;0.153587;0.153587;0
297;0.10087;0.159418;0.201791;0.10087;0;0;0;0.153587;0.153587;0
298;0.10087;0.159418;0.201791;0.10087;0;0;0;0.153587;0.153587;0
299;0.10087;0.159418;0.201791;0.10087;0;0;0;0.153587;0.153587;0
300;0.10087;0.159418;0.201791;0.10087;0;0;0;0.153587;0.153587;0
301;0.10087;0.159418;0.201791;0.10087;0;0;0;0.153587;0.153587;0
302;0.10087;0.159418;0.201791;0.10087;0;0;0;0.153587;0.153587;0
303;0.10087;0.159418;0.201791;0.10087;0;0;0;0.153587;0.153587;0
304;0.10087;0.159418;0.201791;0.10087;0;0;0;0.153587;0.153587;0
305;0.10087;0.159418;0.201791;0.10087;0;0;0;0.153587;0.153587;0
