day eternity:600 replacement_initial_a:0.06 replacement_final_a:0 number_of_contact_events_per_day_a:20 pre_active_state_duration_1:2 pre_active_state_duration_2:2 active_state_duration_1:3 active_state_duration_2:0 transmission_probability_1_a:0.03 transmission_probability_2_a:0.045 days before configuration switch: 0 number_of_contact_events_per_day_b:0 replacement_initial_b:0 replacement_final_b:0 transmission_probability_1_b:0 transmission_probability_2_b:0;;;;;;;;;;
day; p_triggered; p_initial; p_active_1; p_triggered_1; p_active_2; p_triggered_2; strain2%; max_triggered; max_triggered_1; max_triggered_2
267;0.0179291;0.701264;0.0420493;0.0179291;0;0;0;0.0237362;0.0237362;0
268;0.0179289;0.70126;0.0420491;0.0179289;0;0;0;0.0237362;0.0237362;0
269;0.0179287;0.701255;0.0420488;0.0179287;0;0;0;0.0237362;0.0237362;0
270;0.0179284;0.701251;0.0420485;0.0179284;0;0;0;0.0237362;0.0237362;0
271;0.0179282;0.701248;0.042048;0.0179282;0;0;0;0.0237362;0.0237362;0
272;0.0179279;0.701245;0.0420475;0.0179279;0;0;0;0.0237362;0.0237362;0
273;0.0179276;0.701243;0.042047;0.0179276;0;0;0;0.0237362;0.0237362;0
274;0.0179273;0.701241;0.0420464;0.0179273;0;0;0;0.0237362;0.0237362;0
275;0.017927;0.70124;0.0420458;0.017927;0;0;0;0.0237362;0.0237362;0
276;0.0179267;0.701239;0.0420451;0.0179267;0;0;0;0.0237362;0.0237362;0
277;0.0179264;0.701238;0.0420444;0.0179264;0;0;0;0.0237362;0.0237362;0
278;0.017926;0.701238;0.0420437;0.017926;0;0;0;0.0237362;0.0237362;0
279;0.0179257;0.701238;0.042043;0.0179257;0;0;0;0.0237362;0.0237362;0
280;0.0179254;0.701238;0.0420423;0.0179254;0;0;0;0.0237362;0.0237362;0
281;0.0179251;0.701239;0.0420415;0.0179251;0;0;0;0.0237362;0.0237362;0
282;0.0179248;0.701239;0.0420408;0.0179248;0;0;0;0.0237362;0.0237362;0
283;0.0179245;0.701241;0.0420401;0.0179245;0;0;0;0.0237362;0.0237362;0
284;0.0179243;0.701242;0.0420394;0.0179243;0;0;0;0.0237362;0.0237362;0
285;0.017924;0.701243;0.0420386;0.017924;0;0;0;0.0237362;0.0237362;0
286;0.0179237;0.701245;0.042038;0.0179237;0;0;0;0.0237362;0.0237362;0
287;0.0179235;0.701247;0.0420373;0.0179235;0;0;0;0.0237362;0.0237362;0
288;0.0179233;0.701249;0.0420366;0.0179233;0;0;0;0.0237362;0.0237362;0
289;0.017923;0.701251;0.042036;0.017923;0;0;0;0.0237362;0.0237362;0
290;0.0179228;0.701253;0.0420354;0.0179228;0;0;0;0.0237362;0.0237362;0
291;0.0179226;0.701255;0.0420348;0.0179226;0;0;0;0.0237362;0.0237362;0
292;0.0179225;0.701257;0.0420343;0.0179225;0;0;0;0.0237362;0.0237362;0
293;0.0179223;0.70126;0.0420338;0.0179223;0;0;0;0.0237362;0.0237362;0
294;0.0179222;0.701262;0.0420333;0.0179222;0;0;0;0.0237362;0.0237362;0
295;0.017922;0.701264;0.0420328;0.017922;0;0;0;0.0237362;0.0237362;0
296;0.0179219;0.701266;0.0420324;0.0179219;0;0;0;0.0237362;0.0237362;0
297;0.0179218;0.701269;0.042032;0.0179218;0;0;0;0.0237362;0.0237362;0
298;0.0179217;0.701271;0.0420317;0.0179217;0;0;0;0.0237362;0.0237362;0
299;0.0179216;0.701273;0.0420314;0.0179216;0;0;0;0.0237362;0.0237362;0
300;0.0179215;0.701275;0.0420311;0.0179215;0;0;0;0.0237362;0.0237362;0
301;0.0179215;0.701277;0.0420308;0.0179215;0;0;0;0.0237362;0.0237362;0
302;0.0179214;0.701279;0.0420306;0.0179214;0;0;0;0.0237362;0.0237362;0
303;0.0179214;0.701281;0.0420304;0.0179214;0;0;0;0.0237362;0.0237362;0
304;0.0179214;0.701283;0.0420303;0.0179214;0;0;0;0.0237362;0.0237362;0
305;0.0179214;0.701284;0.0420301;0.0179214;0;0;0;0.0237362;0.0237362;0
306;0.0179214;0.701286;0.04203;0.0179214;0;0;0;0.0237362;0.0237362;0
307;0.0179214;0.701287;0.04203;0.0179214;0;0;0;0.0237362;0.0237362;0
308;0.0179214;0.701289;0.0420299;0.0179214;0;0;0;0.0237362;0.0237362;0
309;0.0179214;0.70129;0.0420299;0.0179214;0;0;0;0.0237362;0.0237362;0
310;0.0179214;0.701291;0.0420298;0.0179214;0;0;0;0.0237362;0.0237362;0
311;0.0179214;0.701292;0.0420299;0.0179214;0;0;0;0.0237362;0.0237362;0
312;0.0179215;0.701293;0.0420299;0.0179215;0;0;0;0.0237362;0.0237362;0
313;0.0179215;0.701294;0.0420299;0.0179215;0;0;0;0.0237362;0.0237362;0
314;0.0179216;0.701295;0.04203;0.0179216;0;0;0;0.0237362;0.0237362;0
315;0.0179216;0.701296;0.04203;0.0179216;0;0;0;0.0237362;0.0237362;0
316;0.0179217;0.701296;0.0420301;0.0179217;0;0;0;0.0237362;0.0237362;0
317;0.0179217;0.701297;0.0420302;0.0179217;0;0;0;0.0237362;0.0237362;0
318;0.0179218;0.701297;0.0420303;0.0179218;0;0;0;0.0237362;0.0237362;0
319;0.0179218;0.701297;0.0420304;0.0179218;0;0;0;0.0237362;0.0237362;0
320;0.0179219;0.701298;0.0420306;0.0179219;0;0;0;0.0237362;0.0237362;0
321;0.017922;0.701298;0.0420307;0.017922;0;0;0;0.0237362;0.0237362;0
322;0.017922;0.701298;0.0420308;0.017922;0;0;0;0.0237362;0.0237362;0
323;0.0179221;0.701298;0.042031;0.0179221;0;0;0;0.0237362;0.0237362;0
324;0.0179221;0.701298;0.0420311;0.0179221;0;0;0;0.0237362;0.0237362;0
325;0.0179222;0.701298;0.0420312;0.0179222;0;0;0;0.0237362;0.0237362;0
326;0.0179222;0.701298;0.0420314;0.0179222;0;0;0;0.0237362;0.0237362;0
327;0.0179223;0.701298;0.0420315;0.0179223;0;0;0;0.0237362;0.0237362;0
328;0.0179224;0.701297;0.0420317;0.0179224;0;0;0;0.0237362;0.0237362;0
329;0.0179224;0.701297;0.0420318;0.0179224;0;0;0;0.0237362;0.0237362;0
330;0.0179225;0.701297;0.0420319;0.0179225;0;0;0;0.0237362;0.0237362;0
331;0.0179225;0.701297;0.0420321;0.0179225;0;0;0;0.0237362;0.0237362;0
332;0.0179226;0.701296;0.0420322;0.0179226;0;0;0;0.0237362;0.0237362;0
333;0.0179226;0.701296;0.0420323;0.0179226;0;0;0;0.0237362;0.0237362;0
334;0.0179226;0.701295;0.0420324;0.0179226;0;0;0;0.0237362;0.0237362;0
335;0.0179227;0.701295;0.0420325;0.0179227;0;0;0;0.0237362;0.0237362;0
336;0.0179227;0.701295;0.0420326;0.0179227;0;0;0;0.0237362;0.0237362;0
337;0.0179227;0.701294;0.0420327;0.0179227;0;0;0;0.0237362;0.0237362;0
338;0.0179228;0.701294;0.0420328;0.0179228;0;0;0;0.0237362;0.0237362;0
339;0.0179228;0.701293;0.0420329;0.0179228;0;0;0;0.0237362;0.0237362;0
340;0.0179228;0.701293;0.042033;0.0179228;0;0;0;0.0237362;0.0237362;0
341;0.0179229;0.701292;0.0420331;0.0179229;0;0;0;0.0237362;0.0237362;0
342;0.0179229;0.701292;0.0420332;0.0179229;0;0;0;0.0237362;0.0237362;0
343;0.0179229;0.701292;0.0420332;0.0179229;0;0;0;0.0237362;0.0237362;0
344;0.0179229;0.701291;0.0420333;0.0179229;0;0;0;0.0237362;0.0237362;0
345;0.0179229;0.701291;0.0420333;0.0179229;0;0;0;0.0237362;0.0237362;0
346;0.0179229;0.70129;0.0420334;0.0179229;0;0;0;0.0237362;0.0237362;0
347;0.0179229;0.70129;0.0420334;0.0179229;0;0;0;0.0237362;0.0237362;0
348;0.0179229;0.70129;0.0420335;0.0179229;0;0;0;0.0237362;0.0237362;0
349;0.0179229;0.701289;0.0420335;0.0179229;0;0;0;0.0237362;0.0237362;0
350;0.0179229;0.701289;0.0420335;0.0179229;0;0;0;0.0237362;0.0237362;0
351;0.0179229;0.701289;0.0420335;0.0179229;0;0;0;0.0237362;0.0237362;0
352;0.0179229;0.701289;0.0420335;0.0179229;0;0;0;0.0237362;0.0237362;0
353;0.0179229;0.701288;0.0420336;0.0179229;0;0;0;0.0237362;0.0237362;0
354;0.0179229;0.701288;0.0420336;0.0179229;0;0;0;0.0237362;0.0237362;0
355;0.0179229;0.701288;0.0420336;0.0179229;0;0;0;0.0237362;0.0237362;0
356;0.0179229;0.701288;0.0420336;0.0179229;0;0;0;0.0237362;0.0237362;0
357;0.0179229;0.701287;0.0420336;0.0179229;0;0;0;0.0237362;0.0237362;0
358;0.0179229;0.701287;0.0420335;0.0179229;0;0;0;0.0237362;0.0237362;0
359;0.0179229;0.701287;0.0420335;0.0179229;0;0;0;0.0237362;0.0237362;0
360;0.0179229;0.701287;0.0420335;0.0179229;0;0;0;0.0237362;0.0237362;0
361;0.0179229;0.701287;0.0420335;0.0179229;0;0;0;0.0237362;0.0237362;0
362;0.0179229;0.701287;0.0420335;0.0179229;0;0;0;0.0237362;0.0237362;0
363;0.0179229;0.701287;0.0420335;0.0179229;0;0;0;0.0237362;0.0237362;0
364;0.0179229;0.701287;0.0420334;0.0179229;0;0;0;0.0237362;0.0237362;0
365;0.0179228;0.701287;0.0420334;0.0179228;0;0;0;0.0237362;0.0237362;0
366;0.0179228;0.701287;0.0420334;0.0179228;0;0;0;0.0237362;0.0237362;0
367;0.0179228;0.701287;0.0420334;0.0179228;0;0;0;0.0237362;0.0237362;0
368;0.0179228;0.701287;0.0420333;0.0179228;0;0;0;0.0237362;0.0237362;0
369;0.0179228;0.701287;0.0420333;0.0179228;0;0;0;0.0237362;0.0237362;0
370;0.0179228;0.701287;0.0420333;0.0179228;0;0;0;0.0237362;0.0237362;0
371;0.0179228;0.701287;0.0420333;0.0179228;0;0;0;0.0237362;0.0237362;0
372;0.0179228;0.701287;0.0420332;0.0179228;0;0;0;0.0237362;0.0237362;0
373;0.0179228;0.701287;0.0420332;0.0179228;0;0;0;0.0237362;0.0237362;0
374;0.0179227;0.701287;0.0420332;0.0179227;0;0;0;0.0237362;0.0237362;0
375;0.0179227;0.701287;0.0420332;0.0179227;0;0;0;0.0237362;0.0237362;0
376;0.0179227;0.701287;0.0420331;0.0179227;0;0;0;0.0237362;0.0237362;0
377;0.0179227;0.701287;0.0420331;0.0179227;0;0;0;0.0237362;0.0237362;0
378;0.0179227;0.701287;0.0420331;0.0179227;0;0;0;0.0237362;0.0237362;0
379;0.0179227;0.701287;0.0420331;0.0179227;0;0;0;0.0237362;0.0237362;0
380;0.0179227;0.701287;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
381;0.0179227;0.701287;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
382;0.0179227;0.701287;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
383;0.0179227;0.701287;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
384;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
385;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
386;0.0179227;0.701288;0.0420329;0.0179227;0;0;0;0.0237362;0.0237362;0
387;0.0179227;0.701288;0.0420329;0.0179227;0;0;0;0.0237362;0.0237362;0
388;0.0179227;0.701288;0.0420329;0.0179227;0;0;0;0.0237362;0.0237362;0
389;0.0179227;0.701288;0.0420329;0.0179227;0;0;0;0.0237362;0.0237362;0
390;0.0179227;0.701288;0.0420329;0.0179227;0;0;0;0.0237362;0.0237362;0
391;0.0179227;0.701288;0.0420329;0.0179227;0;0;0;0.0237362;0.0237362;0
392;0.0179226;0.701288;0.0420329;0.0179226;0;0;0;0.0237362;0.0237362;0
393;0.0179226;0.701288;0.0420329;0.0179226;0;0;0;0.0237362;0.0237362;0
394;0.0179226;0.701288;0.0420329;0.0179226;0;0;0;0.0237362;0.0237362;0
395;0.0179226;0.701288;0.0420329;0.0179226;0;0;0;0.0237362;0.0237362;0
396;0.0179226;0.701288;0.0420329;0.0179226;0;0;0;0.0237362;0.0237362;0
397;0.0179226;0.701288;0.0420329;0.0179226;0;0;0;0.0237362;0.0237362;0
398;0.0179226;0.701288;0.0420329;0.0179226;0;0;0;0.0237362;0.0237362;0
399;0.0179226;0.701288;0.0420329;0.0179226;0;0;0;0.0237362;0.0237362;0
400;0.0179226;0.701289;0.0420329;0.0179226;0;0;0;0.0237362;0.0237362;0
401;0.0179227;0.701289;0.0420329;0.0179227;0;0;0;0.0237362;0.0237362;0
402;0.0179227;0.701289;0.0420329;0.0179227;0;0;0;0.0237362;0.0237362;0
403;0.0179227;0.701289;0.0420329;0.0179227;0;0;0;0.0237362;0.0237362;0
404;0.0179227;0.701289;0.0420329;0.0179227;0;0;0;0.0237362;0.0237362;0
405;0.0179227;0.701289;0.0420329;0.0179227;0;0;0;0.0237362;0.0237362;0
406;0.0179227;0.701289;0.0420329;0.0179227;0;0;0;0.0237362;0.0237362;0
407;0.0179227;0.701289;0.0420329;0.0179227;0;0;0;0.0237362;0.0237362;0
408;0.0179227;0.701289;0.0420329;0.0179227;0;0;0;0.0237362;0.0237362;0
409;0.0179227;0.701289;0.0420329;0.0179227;0;0;0;0.0237362;0.0237362;0
410;0.0179227;0.701289;0.0420329;0.0179227;0;0;0;0.0237362;0.0237362;0
411;0.0179227;0.701289;0.0420329;0.0179227;0;0;0;0.0237362;0.0237362;0
412;0.0179227;0.701289;0.0420329;0.0179227;0;0;0;0.0237362;0.0237362;0
413;0.0179227;0.701289;0.0420329;0.0179227;0;0;0;0.0237362;0.0237362;0
414;0.0179227;0.701289;0.0420329;0.0179227;0;0;0;0.0237362;0.0237362;0
415;0.0179227;0.701289;0.0420329;0.0179227;0;0;0;0.0237362;0.0237362;0
416;0.0179227;0.701289;0.0420329;0.0179227;0;0;0;0.0237362;0.0237362;0
417;0.0179227;0.701289;0.0420329;0.0179227;0;0;0;0.0237362;0.0237362;0
418;0.0179227;0.701289;0.0420329;0.0179227;0;0;0;0.0237362;0.0237362;0
419;0.0179227;0.701289;0.0420329;0.0179227;0;0;0;0.0237362;0.0237362;0
420;0.0179227;0.701289;0.0420329;0.0179227;0;0;0;0.0237362;0.0237362;0
421;0.0179227;0.701289;0.0420329;0.0179227;0;0;0;0.0237362;0.0237362;0
422;0.0179227;0.701289;0.0420329;0.0179227;0;0;0;0.0237362;0.0237362;0
423;0.0179227;0.701289;0.0420329;0.0179227;0;0;0;0.0237362;0.0237362;0
424;0.0179227;0.701289;0.0420329;0.0179227;0;0;0;0.0237362;0.0237362;0
425;0.0179227;0.701289;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
426;0.0179227;0.701289;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
427;0.0179227;0.701289;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
428;0.0179227;0.701289;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
429;0.0179227;0.701289;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
430;0.0179227;0.701289;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
431;0.0179227;0.701289;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
432;0.0179227;0.701289;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
433;0.0179227;0.701289;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
434;0.0179227;0.701289;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
435;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
436;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
437;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
438;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
439;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
440;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
441;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
442;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
443;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
444;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
445;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
446;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
447;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
448;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
449;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
450;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
451;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
452;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
453;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
454;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
455;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
456;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
457;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
458;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
459;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
460;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
461;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
462;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
463;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
464;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
465;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
466;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
467;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
468;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
469;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
470;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
471;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
472;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
473;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
474;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
475;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
476;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
477;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
478;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
479;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
480;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
481;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
482;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
483;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
484;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
485;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
486;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
487;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
488;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
489;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
490;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
491;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
492;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
493;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
494;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
495;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
496;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
497;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
498;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
499;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
500;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
501;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
502;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
503;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
504;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
505;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
506;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
507;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
508;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
509;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
510;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
511;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
512;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
513;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
514;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
515;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
516;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
517;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
518;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
519;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
520;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
521;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
522;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
523;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
524;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
525;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
526;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
527;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
528;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
529;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
530;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
531;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
532;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
533;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
534;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
535;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
536;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
537;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
538;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
539;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
540;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
541;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
542;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
543;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
544;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
545;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
546;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
547;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
548;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
549;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
550;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
551;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
552;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
553;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
554;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
555;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
556;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
557;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
558;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
559;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
560;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
561;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
562;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
563;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
564;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
565;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
566;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
567;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
568;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
569;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
570;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
571;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
572;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
573;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
574;0.0179227;0.701288;0.042033;0.0179227;0;0;0;0.0237362;0.0237362;0
